660	9		
-0.0186997627670814	0.0328657223303580	3.16512889080330	3.14710156931110	-0.0235340642730919	-0.999723035554743	-0.00550888785710824	-0.999984825962163	0.0903625505000179
0.0189311887020607	-0.0172933620107530	3.13743275240463	3.13165249848384	0.00415988918747736	-0.999991347623542	0.00993999141446921	-0.999950597065015	-0.276613746200043
-0.177855422073218	0.305164160042998	3.14299739628698	3.15304499699909	-0.00140474223519247	-0.999999013349140	-0.0114520930700191	-0.999934422631962	-1.04723238411696
-0.855823587298621	1.31089768081082	3.12854919548352	3.18955812772083	0.0130430882582544	-0.999914935306343	-0.0479470839918636	-0.998849877177085	-2.83467985379262
-2.39814079794664	3.42591271334478	3.03491604538981	3.30608527023101	0.106474395126013	-0.994315444505691	-0.163751817611267	-0.986501567271440	-0.464302692545719
-1.88353821583942	2.23403468884777	2.93879914696338	3.45890081247323	0.201406374538374	-0.979507770410888	-0.312010233098938	-0.950078741179670	1.46464638410352
-0.417035815859196	-0.164146315108801	2.85896601518030	3.50753405949278	0.278879037469415	-0.960326237515217	-0.357828525797634	-0.933787313110160	-2.68822237206075
-0.952615986356200	-0.0722037021572899	2.83058923901414	3.47917241411317	0.306014068095270	-0.952026990230731	-0.331204425600353	-0.943559022246484	-2.95340722494452
-1.47316339396030	-0.0324387215288927	2.76429527320803	3.49763611614848	0.368409290576402	-0.929663699741467	-0.348568574831973	-0.937283280891966	-0.915229642491429
-1.00132993917338	-1.12741632103708	2.70060275925381	3.47118556973441	0.426834864779563	-0.904329584946004	-0.323657882991181	-0.946174177822280	-3.26460135344630
-1.49725686173870	-1.12429827755124	2.63415569748771	3.43627800226306	0.485938763382583	-0.873992859377127	-0.290438776672695	-0.956893576634763	-2.15494737199272
-1.40143034523352	-1.65588856743563	2.59290761576698	3.36491259708302	0.521565739856242	-0.853211098737124	-0.221468338851026	-0.975167562466352	-0.200481081707627
-0.373561072544645	-3.05163619302766	2.51772083879127	3.23966773440125	0.584181984187773	-0.811622701352320	-0.0979179302621841	-0.995194493017908	-2.48554026008842
-0.377970099391098	-3.07040274279342	2.49649004496691	3.06619948775610	0.601280429875664	-0.799038074592530	0.0753217620443671	-0.997159281239728	1.52484869399334
1.76900961721782	-5.72332618098821	2.55902377169645	2.84812208949639	0.550170899938119	-0.835052082723755	0.289276143096666	-0.957245691050692	1.13199994602799
3.38289727260035	-7.47446786220518	2.66924310326087	2.50858689250963	0.454979817963373	-0.890501749153822	0.591570830579834	-0.806253032494815	-0.476907107502644
2.54903238610251	-5.02788368447858	2.81494203780556	2.18666544925702	0.320872557410190	-0.947122379579875	0.816271690867889	-0.577668180435514	-0.377755796945540
