-0.16586,-0.33742,-0.16079,-0.16352
2.8826,-4.2033,-0.040528,-0.23136
0.77057,-0.77803,0.050907,-0.39903
-1.3202,2.7455,-0.011414,-0.32401
-0.2826,1.5233,-0.019719,-0.24057
0.75711,0.54131,-0.022695,-0.16859
-0.38932,1.7467,-0.0032972,-0.13815
-1.1416,2.4529,-0.040999,0.019225
0.79277,0.75691,-0.071214,0.048842
-1.5591,3.1868,-0.062201,0.17039
-0.15734,1.5889,-0.12779,0.283
0.7633,-0.27031,-0.10835,0.32802
0.71369,-0.56487,-0.071638,0.31177
0.72821,-0.73508,-0.029005,0.27555
0.86842,-0.98474,0.029545,0.21894
2.2038,-2.1545,0.078071,0.16191
1.9251,-2.9959,0.2071,-0.0032179
0.20205,-2.1261,0.23511,-0.11048
1.7574,-3.716,0.30759,-0.25671
-0.11422,1.1685,0.34362,-0.34719
-1.1879,3.7539,0.29423,-0.19838
-1.118,1.7123,-0.022024,0.020785
1.8418,-2.8592,-0.0075433,0.034654
-1.4609,2.1642,-0.0077492,-0.03284
0.74651,-1.1643,-0.043734,0.00069673
2.5177,-3.7761,0.080966,-0.10121
-2.1022,3.3308,0.061684,-0.11376
-2.0982,3.3625,-0.035616,0.053554
0.51805,-0.65929,-0.070969,0.1001
1.0537,-1.6314,-0.049029,0.07567
-1.2963,1.8492,-0.042626,0.066103
2.6854,-4.0955,0.0070622,0.0047853
0.8826,-1.3615,0.084215,-0.12416
-0.60839,1.0561,0.093738,-0.14412
0.065011,0.2707,0.060527,-0.12397
-0.1869,0.75869,0.079637,-0.065836
0.74789,-0.2437,0.071505,-0.071309
0.43191,0.46994,0.13267,-0.055939
-1.3727,2.1303,0.10082,0.00509
-2.1728,2.6392,-0.0062581,0.12194
-0.92593,1.5314,-0.067168,0.24332
0.16868,-0.18125,-0.1106,0.27787
-1.5085,1.7487,-0.11834,0.30335
0.49397,-1.8188,-0.13928,0.30252
1.3774,-2.694,-0.11173,0.16729
1.2116,-2.0988,-0.050729,0.094824
0.63954,-1.6785,0.0053697,-0.030824
-0.71208,-0.65041,0.022662,-0.11311
-0.73861,-0.53428,-0.029341,-0.10059
0.4475,-1.4564,-0.051679,-0.16295
2.572,-3.7452,0.036102,-0.28304
1.9006,-3.0187,0.14092,-0.48046
-2.3515,3.903,0.15379,-0.43559
-1.3319,2.2443,0.044101,-0.28015
-1.262,1.9987,-0.027813,-0.19755
0.67169,1.0585,-0.034077,-0.10126
-0.27262,1.4881,-0.040626,-0.043944
0.11619,1.319,-0.0028561,0.048557
-0.62821,1.7521,-0.07074,0.096164
-1.1612,2.3544,-0.072041,0.21005
-1.6953,3.4539,-0.14418,0.33143
1.878,-2.3403,-0.1781,0.4084
1.7088,-2.4171,-0.034714,0.26008
0.63462,-1.1316,-0.0061393,0.18833
0.47902,-1.082,0.017143,0.094422
0.3942,-1.0694,0.033236,0.08644
0.93055,-1.8186,0.070888,-0.0089294
1.5964,-2.8943,0.16435,-0.14149
1.9728,-3.596,0.22437,-0.30456
-0.33344,1.3048,0.26226,-0.35083
-2.7619,4.0324,0.19365,-0.21354
-1.948,2.1986,0.071789,-0.033413
-1.8694,1.9163,-0.0084731,0.048579
-1.2427,1.8457,-0.094159,0.12859
-0.38598,1.1489,-0.14502,0.23157
-2.6394,3.9829,-0.19212,0.32004
2.68,-4.7394,-0.21765,0.34505
0.28369,-1.5592,-0.16863,0.17998
1.5063,-2.4609,-0.078572,0.041983
0.66532,-1.5886,-0.024496,-0.011084
-0.4309,-0.65596,-0.044265,-0.095487
2.2733,-3.3952,0.067293,-0.10944
