-0.35586
-0.28983
-0.044074
-2.0141
-0.070721
0.16023
0.06413
1.5669
0.37726
1.5138
-0.86621
0.14603
0.7224
-0.13125
-0.51273
-0.62004
0.862
0.21805
0.81585
-0.13476
1.8491
2.5127
-4.1689
-0.84062
-0.18337
0.16328
1.9441
2.3772
0.37724
1.2961
-2.1576
-0.075833
-0.24552
0.15489
-0.07102
0.32897
-1.3602
-2.6038
-0.11837
0.70373
0.93175
0.060052
0.71077
0.30612
-0.55506
1.587
0.18202
-0.77491
-1.1436
-0.37864
-0.73646
1.0627
-0.17474
0.098696
-0.0060447
1.1327
0.059561
-0.86213
0.13574
0.17518
-1.9678
0.15251
0.56983
-0.39443
0.52205
0.19618
-0.7935
1.5031
-0.1975
0.18572
0.64599
1.1027
0.33988
-0.8599
0.80166
-0.27542
0.7515
1.0394
-0.98769
0.83807
1.2405
-0.39496
0.37655
-2.0511
0.11091
-0.8776
3.2574
0.80489
0.38072
-0.11761
-0.33651
0.92415
0.1433
1.5669
0.41028
0.1243
1.7367
0.49939
0.17601
-0.63854
