0.0189311887020607	-0.0172933620107530	3.13743275240463	3.13165249848384
-0.177855422073218	0.305164160042998	3.14299739628698	3.15304499699909
-0.855823587298621	1.31089768081082	3.12854919548352	3.18955812772083
-2.39814079794664	3.42591271334478	3.03491604538981	3.30608527023101
-1.88353821583942	2.23403468884777	2.93879914696338	3.45890081247323
-0.417035815859196	-0.164146315108801	2.85896601518030	3.50753405949278
-0.952615986356200	-0.0722037021572899	2.83058923901414	3.47917241411317
-1.47316339396030	-0.0324387215288927	2.76429527320803	3.49763611614848
-1.00132993917338	-1.12741632103708	2.70060275925381	3.47118556973441
-1.49725686173870	-1.12429827755124	2.63415569748771	3.43627800226306
-1.40143034523352	-1.65588856743563	2.59290761576698	3.36491259708302
-0.373561072544645	-3.05163619302766	2.51772083879127	3.23966773440125
-0.377970099391098	-3.07040274279342	2.49649004496691	3.06619948775610
1.76900961721782	-5.72332618098821	2.55902377169645	2.84812208949639
3.38289727260035	-7.47446786220518	2.66924310326087	2.50858689250963
2.54903238610251	-5.02788368447858	2.81494203780556	2.18666544925702
1.91770376711427	-2.86941548455367	2.93941653196741	1.99919255532820
1.72564115632879	-1.10897512324245	3.04209699617542	1.88186915401928
1.62249274838841	0.526455206822647	3.11100646963626	1.88568406414152
1.54271501190022	2.14185641998967	3.19283173770167	1.95285085858650
0.740919532747744	4.01882940033058	3.26069586678303	2.12645793102852
-0.591079786955370	6.19292350969080	3.26050012601964	2.34855077402429
-3.32028828469381	10.4243134026981	3.16564503275383	2.74163310337761
-4.81764525146597	12.6318182503344	2.92867823028448	3.37252131603622
-2.22773359701584	8.65277084285338	2.77315204604845	3.91188423328921
0.00960329535499883	6.64794872272447	2.72513354197117	4.30354808862978
0.0331504593405544	5.20522388809708	2.72645245035676	4.58355472864615
0.0763350518588027	3.74479597735589	2.71738888320313	4.80056756349005
1.57613907744700	3.50959439149255	2.74961171229724	4.97703811093544
0.988168201202183	1.45894841955142	2.81955407729493	5.11798457189224
1.71580410036723	0.763062623014033	2.90043903071739	5.16607395378467
